"elite","latitude","longitude"
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-95.6291268,37.0329119
"Juan Manuel Santos",-80.3997748,26.1003654
"Juan Manuel Santos",-74.297333,4.570868
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-80.1386547,26.8233946
"Juan Manuel Santos",-76.9785345,-12.0688811
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-122.2747021,37.8264612
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-115.4522623,32.6245389
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-75.6042364,1.6153858
"Juan Manuel Santos",-0.0722785,51.6049674
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-77.7355496,38.9687211
"Juan Manuel Santos",-66.9036063,10.4805937
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",4.8796571,52.3888931
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",19.2097782,50.0343982
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-58.5590747,-34.6663194
"Juan Manuel Santos",-122.121512,47.6739881
"Juan Manuel Santos",-57.575926,-25.2637399
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-1.2464674,51.7612056
"Juan Manuel Santos",-75.1652215,39.9525839
"Juan Manuel Santos",-75.1545381,6.0309469
"Juan Manuel Santos",14.375416,35.937496
"Juan Manuel Santos",-3.435973,55.378051
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-75.5812119,6.244203
"Juan Manuel Santos",-1.2464674,51.7612056
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-122.7633036,38.083403
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",19.2097782,50.0343982
"Juan Manuel Santos",-122.7633036,38.083403
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",10.7522454,59.9138688
"Juan Manuel Santos",-122.7633036,38.083403
"Juan Manuel Santos",-1.2464674,51.7612056
"Juan Manuel Santos",-75.5812119,6.244203
"Juan Manuel Santos",-75.553814,6.3100252
"Juan Manuel Santos",0.6372179,51.7978049
"Juan Manuel Santos",-75.6971931,45.4215296
"Juan Manuel Santos",-75.1545381,6.0309469
"Juan Manuel Santos",-1.2464674,51.7612056
"Juan Manuel Santos",-101.1949825,19.7059504
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-99.1411154,23.7369164
"Juan Manuel Santos",-5.8593267,43.3613953
"Juan Manuel Santos",-72.4966896,7.8890971
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-75.242438,4.444676
"Juan Manuel Santos",-105.5108312,39.9613759
"Juan Manuel Santos",-96.013872,36.7576048
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-75.6971931,45.4215296
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-73.165539,10.496537
"Juan Manuel Santos",8.227512,46.818188
"Juan Manuel Santos",-73.9968807,40.7249194
"Juan Manuel Santos",-81.5157535,27.6648274
"Juan Manuel Santos",174.7633315,-36.8484597
"Juan Manuel Santos",-73.2442013,10.4769739
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-3.435973,55.378051
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-77.042754,-12.0463731
"Juan Manuel Santos",-74.8069813,11.0041072
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-74.08351,4.60733
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-76.5319854,3.4516467
"Juan Manuel Santos",-122.2363548,37.4852152
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-105.2551187,54.5259614
"Juan Manuel Santos",-111.7956962,40.3768203
"Juan Manuel Santos",-73.1227416,7.119349
"Juan Manuel Santos",-76.983948,8.362334
"Juan Manuel Santos",-75.5138166,5.070275
"Juan Manuel Santos",-95.4612625,30.1658207
"Juan Manuel Santos",-73.5662378,45.4981918
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-0.144783,51.5237
"Juan Manuel Santos",8.951052,46.0036778
"Juan Manuel Santos",-8.4115401,43.3623436
"Juan Manuel Santos",-95.9345034,41.2565369
"Juan Manuel Santos",-111.6763337,41.0359539
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",41.2282471,37.054943
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-99.1013498,18.6813049
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-75.375085,6.144837
"Juan Manuel Santos",-81.3792365,28.5383355
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-72.8988069,7.9462831
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-4.7793835,37.8881751
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.297333,4.570868
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-77.0368707,38.9071923
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-110.9603933,41.2661313
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-0.1327506,38.5421378
"Juan Manuel Santos",-76.1914991,4.089869
"Juan Manuel Santos",-72.2659391,11.7149978
"Juan Manuel Santos",-75.576535,6.249668
"Juan Manuel Santos",-73.9806641,40.7514308
"Juan Manuel Santos",2.1734035,41.3850639
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-73.9968807,40.7249194
"Juan Manuel Santos",-75.5812119,6.244203
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-0.196612,51.903761
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-71.0022311,6.547306
"Juan Manuel Santos",-88.89653,13.794185
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-1.1306544,37.9922399
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-115.4522623,32.6245389
"Juan Manuel Santos",-80.1917902,25.7616798
"Juan Manuel Santos",-74.0623364,4.7232224
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-66.9036063,10.4805937
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-99.133208,19.4326077
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-111.7961651,40.37705
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-4.7871356,37.8943762
"Juan Manuel Santos",-56.1645314,-34.9011127
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-77.0368707,38.9071923
"Juan Manuel Santos",-77.041178,38.923296
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-7.6152815,53.7053782
"Juan Manuel Santos",-77.7355496,38.9687211
"Juan Manuel Santos",-75.1545381,4.0925168
"Juan Manuel Santos",-111.6488279,40.1612719
"Juan Manuel Santos",-74.297333,4.570868
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-97.1383744,49.895136
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.297333,4.570868
"Juan Manuel Santos",-1.1306544,37.9922399
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-122.6817903,45.510137
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-75.89955,9.26909
"Juan Manuel Santos",36.8219462,-1.2920659
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-83.2456242,42.4793482
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-76.9785345,-12.0688811
"Juan Manuel Santos",-77.0368707,38.9071923
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-67.7702713,10.4871277
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",2.213749,46.227638
"Juan Manuel Santos",-95.9082993,36.179738
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-58.5590747,-34.6663194
"Juan Manuel Santos",-75.89955,9.26909
"Juan Manuel Santos",-77.7355496,38.9687211
"Juan Manuel Santos",-156.3319253,20.7983626
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-1.2464674,51.7612056
"Juan Manuel Santos",37.6174994,55.7520233
"Juan Manuel Santos",-71.3824374,42.4072107
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.073432,4.695857
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-73.6376905,4.1513822
"Juan Manuel Santos",-73.968631,4.720521
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-76.9785345,-12.0688811
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-75.5812119,6.244203
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-95.6291268,37.0329119
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-4.7793835,37.8881751
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-72.9167838,11.5384151
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-75.3932916,6.0033698
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-95.6291268,37.0329119
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-75.4794257,10.3910485
"Juan Manuel Santos",-75.4794257,10.3910485
"Juan Manuel Santos",13.7372621,51.0504088
"Juan Manuel Santos",-58.3815591,-34.6036844
"Juan Manuel Santos",16.3738189,48.2081743
"Juan Manuel Santos",-99.133208,19.4326077
"Juan Manuel Santos",-2.9349852,43.2630126
"Juan Manuel Santos",-71.4128343,41.8239891
"Juan Manuel Santos",-76.2971657,3.5379718
"Juan Manuel Santos",-82.3850254,23.1386631
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-75.242438,4.444676
"Juan Manuel Santos",-113.5844769,37.1101433
"Juan Manuel Santos",-122.379066,47.809615
"Juan Manuel Santos",6.2347852,46.3832683
"Juan Manuel Santos",17.228331,26.3351
"Juan Manuel Santos",-76.5319854,3.4516467
"Juan Manuel Santos",-74.2627569,4.733779
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.8031414,4.3045959
"Juan Manuel Santos",-75.5812119,6.244203
"Juan Manuel Santos",-75.5812119,6.244203
"Juan Manuel Santos",-122.7633036,38.083403
"Juan Manuel Santos",-74.2627569,4.733779
"Juan Manuel Santos",-74.8031414,4.3045959
"Juan Manuel Santos",-95.712891,37.09024
"Juan Manuel Santos",-59.543198,13.193887
"Juan Manuel Santos",-118.4092011,33.9431128
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-121.2716988,38.7481052
"Juan Manuel Santos",-75.1545381,6.0309469
"Juan Manuel Santos",-1.8585424,38.994349
"Juan Manuel Santos",5.3220544,60.3912628
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-1.2464674,51.7612056
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-96.7313012,17.0883678
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-75.5093481,6.2891079
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-114.0708459,51.0486151
"Juan Manuel Santos",-71.0588801,42.3600825
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-95.712891,37.09024
"Juan Manuel Santos",-71.4128343,41.8239891
"Juan Manuel Santos",28.9783589,41.0082376
"Juan Manuel Santos",-118.1937395,33.7700504
"Juan Manuel Santos",-76.048869,1.85298
"Juan Manuel Santos",8.227512,46.818188
"Juan Manuel Santos",-96.8137174,32.689992
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-75.8897352,8.7420513
"Juan Manuel Santos",-58.4443845,-34.6231446
"Juan Manuel Santos",-72.3074326,18.594395
"Juan Manuel Santos",-71.1097335,42.3736158
"Juan Manuel Santos",-74.297333,4.570868
"Juan Manuel Santos",-73.2436335,10.4742449
"Juan Manuel Santos",-74.694929,40.774716
"Juan Manuel Santos",-99.1191514,19.2817854
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-74.0143064,40.7878788
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",32.8597419,39.9333635
"Juan Manuel Santos",-75.8785348,8.750983
"Juan Manuel Santos",-75.5812119,6.244203
"Juan Manuel Santos",-58.3815591,-34.6036844
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-58.5590747,-34.6663194
"Juan Manuel Santos",-74.8090544,11.0094388
"Juan Manuel Santos",174.885971,-40.900557
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-72.3180631,18.4993067
"Juan Manuel Santos",-83.7430378,42.2808256
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-76.5319854,3.4516467
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-96.7656444,44.310455
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-0.196612,51.903761
"Juan Manuel Santos",-66.9036063,10.4805937
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.297333,4.570868
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-76.6908459,3.658519
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-77.7355496,38.9687211
"Juan Manuel Santos",-80.1917902,25.7616798
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-119.4179324,36.778261
"Juan Manuel Santos",-77.7355496,38.9687211
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-73.9849363,40.7558509
"Juan Manuel Santos",-77.7355496,38.9687211
"Juan Manuel Santos",-117.814262,46.2775138
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-99.133208,19.4326077
"Juan Manuel Santos",-74.0767333,4.5982288
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-83.6125678,42.4285954
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-46.658064,-23.559588
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-76.9785345,-12.0688811
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-76.541315,3.4512731
"Juan Manuel Santos",-74.2110227,11.2403547
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.2110227,11.2403547
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-77.0441143,35.108493
"Juan Manuel Santos",12.5683372,55.6760968
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-77.285787,1.2058837
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-115.4522623,32.6245389
"Juan Manuel Santos",-8.8894825,39.243323
"Juan Manuel Santos",-78.183406,-1.831239
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-58.6719986,-34.7092169
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-77.0197212,3.8830471
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",113.921327,-0.789275
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-75.2809001,2.9344837
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-76.5319854,3.4516467
"Juan Manuel Santos",-66.9036063,10.4805937
"Juan Manuel Santos",-100.3898881,20.5887932
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-77.041178,38.923296
"Juan Manuel Santos",-73.9920304,40.7140774
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.297333,4.570868
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",34.267842,31.271631
"Juan Manuel Santos",-90.0715323,29.9510658
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-111.7956962,40.3768203
"Juan Manuel Santos",-61.3268535,-4.4420385
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-77.35794,1.289151
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",7.7521113,48.5734053
"Juan Manuel Santos",-75.789633,8.888785
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-76.5319854,3.4516467
"Juan Manuel Santos",-74.143671,4.673689
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-115.4522623,32.6245389
"Juan Manuel Santos",-73.9849363,40.7558509
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-105.2551187,54.5259614
"Juan Manuel Santos",-95.986942,36.2067586
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-77.0239606,38.9169828
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-73.9849363,40.7558509
"Juan Manuel Santos",-96.7656444,44.310455
"Juan Manuel Santos",-0.196612,51.903761
"Juan Manuel Santos",-77.7355496,38.9687211
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-76.5319854,3.4516467
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-95.6291268,37.0329119
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",76.3234037,32.219042
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-115.4522623,32.6245389
"Juan Manuel Santos",-74.0059728,40.7127753
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-77.7355496,38.9687211
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-4.4213988,36.7212737
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-103.7283085,19.258715
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.8069813,11.0041072
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",1.444209,43.604652
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-4.7793835,37.8881751
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-0.1277583,51.5073509
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-47.8821658,-15.7942287
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-80.1917902,25.7616798
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-77.0368707,38.9071923
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-73.6376905,4.1513822
"Juan Manuel Santos",-85.4807825,32.6098566
"Juan Manuel Santos",-75.5812119,6.244203
"Juan Manuel Santos",-115.4522623,32.6245389
"Juan Manuel Santos",-111.0216253,31.5671768
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-122.333481,47.602201
"Juan Manuel Santos",-71.0588801,42.3600825
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-75.89955,9.26909
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-71.0588801,42.3600825
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-63.588653,-16.290154
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-69.8597406,10.1537842
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",-74.072092,4.7109886
"Juan Manuel Santos",NA,NA
"Juan Manuel Santos",-75.2809001,2.9344837
"Juan Manuel Santos",45.038189,40.069099
"Juan Manuel Santos",-1.2464674,51.7612056
"Juan Manuel Santos",-89.2181911,13.6929403
